date,T (degC)
5/18/20 12:10,19.91
5/18/20 12:20,19.73
5/18/20 12:30,19.92
5/18/20 12:40,20.23
5/18/20 12:50,20.74
5/18/20 13:00,20.83
5/18/20 13:10,20.78
5/18/20 13:20,21.12
5/18/20 13:30,21.02
5/18/20 13:40,21.22
5/18/20 13:50,21.37
5/18/20 14:00,21.49
5/18/20 14:10,21.61
5/18/20 14:20,21.49
5/18/20 14:30,21.75
5/18/20 14:40,21.78
5/18/20 14:50,21.99
5/18/20 15:00,22.06
5/18/20 15:10,21.67
5/18/20 15:20,22.08
5/18/20 15:30,22.12
5/18/20 15:40,22.07
5/18/20 15:50,22.27
5/18/20 16:00,22.3
5/18/20 16:10,22.46
5/18/20 16:20,22.34
5/18/20 16:30,22.39
5/18/20 16:40,22.43
5/18/20 16:50,22.48
5/18/20 17:00,23.03
5/18/20 17:10,23.01
5/18/20 17:20,23.11
5/18/20 17:30,23.02
5/18/20 17:40,22.74
5/18/20 17:50,22.75
5/18/20 18:00,22.97
5/18/20 18:10,22.9
5/18/20 18:20,22.73
5/18/20 18:30,22.64
5/18/20 18:40,22.21
5/18/20 18:50,21.3
5/18/20 19:00,20.81
5/18/20 19:10,20.53
5/18/20 19:20,20.27
5/18/20 19:30,20.09
5/18/20 19:40,19.93
5/18/20 19:50,19.82
5/18/20 20:00,19.67
5/18/20 20:10,19.44
5/18/20 20:20,19.34
5/18/20 20:30,19.11
5/18/20 20:40,18.98
5/18/20 20:50,18.75
5/18/20 21:00,18.6
5/18/20 21:10,18.46
5/18/20 21:20,18.3
5/18/20 21:30,18.19
5/18/20 21:40,18.1
5/18/20 21:50,18.03
5/18/20 22:00,17.46
5/18/20 22:10,17.09
5/18/20 22:20,16.98
5/18/20 22:30,17.24
5/18/20 22:40,16.8
5/18/20 22:50,16.35
5/18/20 23:00,16.63
5/18/20 23:10,15.58
5/18/20 23:20,15.08
5/18/20 23:30,14.67
5/18/20 23:40,14.56
5/18/20 23:50,14.33
5/19/20 0:00,13.64
5/19/20 0:10,13.37
5/19/20 0:20,13.52
5/19/20 0:30,13.16
5/19/20 0:40,13.02
5/19/20 0:50,12.69
5/19/20 1:00,12.3
5/19/20 1:10,11.7
5/19/20 1:20,11.26
5/19/20 1:30,11.13
5/19/20 1:40,11.28
5/19/20 1:50,11.21
5/19/20 2:00,10.94
5/19/20 2:10,10.76
5/19/20 2:20,10.38
5/19/20 2:30,10.53
5/19/20 2:40,10.75
5/19/20 2:50,11.05
5/19/20 3:00,11.01
5/19/20 3:10,10.86
5/19/20 3:20,10.72
5/19/20 3:30,9.97
5/19/20 3:40,9.66
5/19/20 3:50,9.62
5/19/20 4:00,9.55
5/19/20 4:10,9.57
5/19/20 4:20,9.53
5/19/20 4:30,9.59
5/19/20 4:40,9.28
5/19/20 4:50,9.08
5/19/20 5:00,9.46
5/19/20 5:10,9.92
5/19/20 5:20,10.18
5/19/20 5:30,10.52
5/19/20 5:40,10.98
5/19/20 5:50,11.43
5/19/20 6:00,11.77
5/19/20 6:10,11.8
5/19/20 6:20,11.85
5/19/20 6:30,12.2
5/19/20 6:40,12.58
5/19/20 6:50,13.08
5/19/20 7:00,13.48
5/19/20 7:10,14.23
5/19/20 7:20,14.28
5/19/20 7:30,14.44
5/19/20 7:40,15.19
5/19/20 7:50,16.04
5/19/20 8:00,16.64
5/19/20 8:10,17.39
5/19/20 8:20,17.36
5/19/20 8:30,17.17
5/19/20 8:40,17.52
5/19/20 8:50,17.65
5/19/20 9:00,17.63
5/19/20 9:10,17.69
5/19/20 9:20,18.13
5/19/20 9:30,17.97
5/19/20 9:40,18.3
5/19/20 9:50,18.44
5/19/20 10:00,18.5
5/19/20 10:10,18.64
5/19/20 10:20,18.86
5/19/20 10:30,18.89
5/19/20 10:40,19.02
5/19/20 10:50,19.16
5/19/20 11:00,19.07
5/19/20 11:10,19.19
5/19/20 11:20,19.46
5/19/20 11:30,19.74
5/19/20 11:40,19.59
5/19/20 11:50,19.47
5/19/20 12:00,19.7
5/19/20 12:10,20.07
5/19/20 12:20,20.18
5/19/20 12:30,20.18
5/19/20 12:40,20.86
5/19/20 12:50,20.8
5/19/20 13:00,20.49
5/19/20 13:10,20.68
5/19/20 13:20,20.9
5/19/20 13:30,21.1
5/19/20 13:40,20.84
5/19/20 13:50,21.14
5/19/20 14:00,20.71
5/19/20 14:10,20.38
5/19/20 14:20,20.43
5/19/20 14:30,21.05
5/19/20 14:40,21.3
5/19/20 14:50,21.41
5/19/20 15:00,21.15
5/19/20 15:10,21.19
5/19/20 15:20,21.44
5/19/20 15:30,21.74
5/19/20 15:40,22.16
5/19/20 15:50,21.47
5/19/20 16:00,20.9
5/19/20 16:10,20.66
5/19/20 16:20,20.52
5/19/20 16:30,20.55
5/19/20 16:40,20.53
5/19/20 16:50,20.52
5/19/20 17:00,20.34
5/19/20 17:10,19.75
5/19/20 17:20,19.37
5/19/20 17:30,19.11
5/19/20 17:40,19.03
5/19/20 17:50,18.72
5/19/20 18:00,18.67
5/19/20 18:10,18.5
5/19/20 18:20,18.32
5/19/20 18:30,18.19
5/19/20 18:40,18.06
5/19/20 18:50,17.9
5/19/20 19:00,17.83
5/19/20 19:10,17.81
5/19/20 19:20,17.73
5/19/20 19:30,17.66
5/19/20 19:40,17.61
5/19/20 19:50,17.55
5/19/20 20:00,17.47
5/19/20 20:10,17.4
5/19/20 20:20,17.41
5/19/20 20:30,17.31
5/19/20 20:40,17.21
5/19/20 20:50,17.17
5/19/20 21:00,17.07
5/19/20 21:10,16.89
5/19/20 21:20,16.64
5/19/20 21:30,16.28
5/19/20 21:40,16.13
5/19/20 21:50,16.09
5/19/20 22:00,15.9
5/19/20 22:10,15.77
5/19/20 22:20,15.44
5/19/20 22:30,15.22
5/19/20 22:40,14.9
5/19/20 22:50,14.78
5/19/20 23:00,14.82
5/19/20 23:10,14.96
5/19/20 23:20,14.95
5/19/20 23:30,14.71
5/19/20 23:40,14.61
5/19/20 23:50,14.59
5/20/20 0:00,14.6
5/20/20 0:10,14.43
5/20/20 0:20,14.28
5/20/20 0:30,14.31
5/20/20 0:40,14.39
5/20/20 0:50,14.32
5/20/20 1:00,14.32
5/20/20 1:10,14.13
5/20/20 1:20,14.12
5/20/20 1:30,14.25
5/20/20 1:40,14.21
5/20/20 1:50,14.07
5/20/20 2:00,13.89
5/20/20 2:10,13.78
5/20/20 2:20,13.89
5/20/20 2:30,13.92
5/20/20 2:40,13.73
5/20/20 2:50,13.85
5/20/20 3:00,13.94
5/20/20 3:10,14.03
5/20/20 3:20,13.97
5/20/20 3:30,14.1
5/20/20 3:40,14.1
5/20/20 3:50,14.15
5/20/20 4:00,14.2
5/20/20 4:10,14.24
5/20/20 4:20,14.23
5/20/20 4:30,14.12
5/20/20 4:40,14
5/20/20 4:50,13.9
5/20/20 5:00,13.86
5/20/20 5:10,13.77
5/20/20 5:20,13.58
5/20/20 5:30,13.36
5/20/20 5:40,13.23
5/20/20 5:50,13.27
5/20/20 6:00,13.29
5/20/20 6:10,13.42
5/20/20 6:20,13.55
5/20/20 6:30,13.6
5/20/20 6:40,13.7
5/20/20 6:50,13.71
5/20/20 7:00,13.68
5/20/20 7:10,13.63
5/20/20 7:20,13.6
5/20/20 7:30,13.61
5/20/20 7:40,13.58
5/20/20 7:50,13.66
5/20/20 8:00,13.75
5/20/20 8:10,13.78
5/20/20 8:20,13.88
5/20/20 8:30,13.82
5/20/20 8:40,13.79
5/20/20 8:50,13.73
5/20/20 9:00,13.78
5/20/20 9:10,13.82
5/20/20 9:20,13.72
5/20/20 9:30,13.62
5/20/20 9:40,13.57
5/20/20 9:50,13.3
5/20/20 10:00,12.98
5/20/20 10:10,12.68
5/20/20 10:20,12.46
5/20/20 10:30,12.35
5/20/20 10:40,12.36
5/20/20 10:50,12.23
5/20/20 11:00,12.11
5/20/20 11:10,12.47
5/20/20 11:20,12.68
5/20/20 11:30,12.94
5/20/20 11:40,13.15
5/20/20 11:50,13.28
5/20/20 12:00,13.7
5/20/20 12:10,14.06
5/20/20 12:20,14.21
5/20/20 12:30,14.36
5/20/20 12:40,14.65
5/20/20 12:50,14.96
5/20/20 13:00,15
5/20/20 13:10,15
5/20/20 13:20,15.06
5/20/20 13:30,15.07
5/20/20 13:40,15.26
5/20/20 13:50,15.49
5/20/20 14:00,15.86
5/20/20 14:10,15.93
5/20/20 14:20,16.08
5/20/20 14:30,16.56
5/20/20 14:40,16.23
5/20/20 14:50,16.14
5/20/20 15:00,16.4
5/20/20 15:10,16.39
5/20/20 15:20,16.48
5/20/20 15:30,16.47
5/20/20 15:40,16.53
5/20/20 15:50,16.54
5/20/20 16:00,16.66
5/20/20 16:10,16.61
5/20/20 16:20,16.48
5/20/20 16:30,16.33
5/20/20 16:40,16.15
5/20/20 16:50,16.1
5/20/20 17:00,15.98
5/20/20 17:10,15.67
5/20/20 17:20,15.27
5/20/20 17:30,15.06
5/20/20 17:40,14.96
5/20/20 17:50,14.92
5/20/20 18:00,15.05
5/20/20 18:10,15.2
5/20/20 18:20,15.32
5/20/20 18:30,15.42
5/20/20 18:40,15.55
5/20/20 18:50,15.61
5/20/20 19:00,15.6
5/20/20 19:10,15.62
5/20/20 19:20,15.61
5/20/20 19:30,15.55
5/20/20 19:40,15.46
5/20/20 19:50,15.36
5/20/20 20:00,15.28
5/20/20 20:10,15.25
5/20/20 20:20,15.2
5/20/20 20:30,15.08
5/20/20 20:40,15.1
5/20/20 20:50,15.06
5/20/20 21:00,15.05
5/20/20 21:10,14.99
5/20/20 21:20,14.75
5/20/20 21:30,14.45
5/20/20 21:40,14.08
5/20/20 21:50,13.83
5/20/20 22:00,13.78
5/20/20 22:10,13.63
5/20/20 22:20,13.41
5/20/20 22:30,13.3
5/20/20 22:40,12.94
5/20/20 22:50,12.36
5/20/20 23:00,12.38
5/20/20 23:10,12.62
5/20/20 23:20,12.13
5/20/20 23:30,11.7
5/20/20 23:40,11.57
5/20/20 23:50,11.22
5/21/20 0:00,11.1
5/21/20 0:10,11.02
5/21/20 0:20,11.06
5/21/20 0:30,10.73
5/21/20 0:40,10.37
5/21/20 0:50,10.15
5/21/20 1:00,10.16
5/21/20 1:10,10.06
5/21/20 1:20,9.6
5/21/20 1:30,9.39
5/21/20 1:40,9.26
5/21/20 1:50,9.18
5/21/20 2:00,9.05
5/21/20 2:10,8.95
5/21/20 2:20,8.79
5/21/20 2:30,8.61
5/21/20 2:40,8.5
5/21/20 2:50,8.29
5/21/20 3:00,8.03
5/21/20 3:10,7.87
5/21/20 3:20,7.76
5/21/20 3:30,7.62
5/21/20 3:40,7.58
5/21/20 3:50,7.6
5/21/20 4:00,7.61
5/21/20 4:10,7.64
5/21/20 4:20,7.69
5/21/20 4:30,7.49
5/21/20 4:40,7.42
5/21/20 4:50,7.58
5/21/20 5:00,7.83
5/21/20 5:10,8.06
5/21/20 5:20,8.08
5/21/20 5:30,8.03
5/21/20 5:40,7.53
5/21/20 5:50,7.21
5/21/20 6:00,7.13
5/21/20 6:10,7.08
5/21/20 6:20,7.52
5/21/20 6:30,8.14
5/21/20 6:40,8.74
5/21/20 6:50,9.24
5/21/20 7:00,9.72
5/21/20 7:10,10.36
5/21/20 7:20,11.05
5/21/20 7:30,11.58
5/21/20 7:40,12.28
5/21/20 7:50,12.89
5/21/20 8:00,13.26
5/21/20 8:10,13.51
5/21/20 8:20,13.86
5/21/20 8:30,14.22
5/21/20 8:40,15.3
5/21/20 8:50,15.95
5/21/20 9:00,16.46
5/21/20 9:10,17.13
5/21/20 9:20,16.65
5/21/20 9:30,17.19
5/21/20 9:40,16.96
5/21/20 9:50,16.84
5/21/20 10:00,17.07
5/21/20 10:10,17.21
5/21/20 10:20,17.36
5/21/20 10:30,17.29
5/21/20 10:40,17.38
5/21/20 10:50,17.9
5/21/20 11:00,17.84
5/21/20 11:10,18.01
5/21/20 11:20,18.08
5/21/20 11:30,18.25
5/21/20 11:40,18.32
5/21/20 11:50,18.69
5/21/20 12:00,18.8
5/21/20 12:10,18.61
5/21/20 12:20,18.57
5/21/20 12:30,18.65
5/21/20 12:40,18.96
5/21/20 12:50,18.81
5/21/20 13:00,18.99
5/21/20 13:10,19.48
5/21/20 13:20,19.38
5/21/20 13:30,19.3
5/21/20 13:40,19.71
5/21/20 13:50,19.63
5/21/20 14:00,19.61
5/21/20 14:10,19.7
5/21/20 14:20,20.01
5/21/20 14:30,20.04
5/21/20 14:40,20.17
5/21/20 14:50,20.21
5/21/20 15:00,20.22
5/21/20 15:10,20.54
5/21/20 15:20,20.44
5/21/20 15:30,20.66
5/21/20 15:40,20.71
5/21/20 15:50,21.32
5/21/20 16:00,21.36
5/21/20 16:10,20.68
5/21/20 16:20,20.41
5/21/20 16:30,20.51
5/21/20 16:40,21.11
5/21/20 16:50,20.95
5/21/20 17:00,21.04
5/21/20 17:10,21.06
5/21/20 17:20,20.85
5/21/20 17:30,20.71
5/21/20 17:40,20.73
5/21/20 17:50,20.75
5/21/20 18:00,20.61
5/21/20 18:10,20.47
5/21/20 18:20,20.41
5/21/20 18:30,20.33
5/21/20 18:40,20.24
5/21/20 18:50,19.75
5/21/20 19:00,19.39
5/21/20 19:10,19.14
5/21/20 19:20,19.01
5/21/20 19:30,18.85
5/21/20 19:40,18.71
5/21/20 19:50,18.52
5/21/20 20:00,18.28
5/21/20 20:10,17.93
5/21/20 20:20,17.65
5/21/20 20:30,17.52
5/21/20 20:40,17.3
5/21/20 20:50,17.1
5/21/20 21:00,16.66
5/21/20 21:10,16.6
5/21/20 21:20,16.18
5/21/20 21:30,15.79
5/21/20 21:40,15.08
5/21/20 21:50,14.84
5/21/20 22:00,14.55
5/21/20 22:10,14.48
5/21/20 22:20,14.5
5/21/20 22:30,14.35
5/21/20 22:40,13.97
5/21/20 22:50,13.57
5/21/20 23:00,13.29
5/21/20 23:10,13.04
5/21/20 23:20,12.81
5/21/20 23:30,12.46
5/21/20 23:40,11.78
5/21/20 23:50,11.64
5/22/20 0:00,11.42
5/22/20 0:10,11.22
5/22/20 0:20,11.06
5/22/20 0:30,11.14
5/22/20 0:40,10.8
5/22/20 0:50,10.43
5/22/20 1:00,10.15
5/22/20 1:10,10.09
5/22/20 1:20,10.04
5/22/20 1:30,9.89
5/22/20 1:40,9.89
5/22/20 1:50,9.76
5/22/20 2:00,9.67
5/22/20 2:10,9.38
5/22/20 2:20,9.14
5/22/20 2:30,8.87
5/22/20 2:40,8.66
5/22/20 2:50,8.62
5/22/20 3:00,8.49
5/22/20 3:10,8.54
5/22/20 3:20,8.45
5/22/20 3:30,8.29
5/22/20 3:40,8.26
5/22/20 3:50,8.14
5/22/20 4:00,8.07
5/22/20 4:10,8.12
5/22/20 4:20,8.23
5/22/20 4:30,8.19
5/22/20 4:40,8.63
5/22/20 4:50,8.91
5/22/20 5:00,8.93
5/22/20 5:10,8.3
5/22/20 5:20,8.1
5/22/20 5:30,8.51
5/22/20 5:40,8.97
5/22/20 5:50,9.01
5/22/20 6:00,9.03
5/22/20 6:10,9.21
5/22/20 6:20,9.51
5/22/20 6:30,9.86
5/22/20 6:40,10.26
5/22/20 6:50,10.46
5/22/20 7:00,10.78
5/22/20 7:10,11.16
5/22/20 7:20,11.33
5/22/20 7:30,11.59
5/22/20 7:40,12.02
5/22/20 7:50,13.42
5/22/20 8:00,14.25
5/22/20 8:10,14.09
5/22/20 8:20,14.85
5/22/20 8:30,15.5
5/22/20 8:40,16.28
5/22/20 8:50,17.2
5/22/20 9:00,18.28
5/22/20 9:10,18.7
5/22/20 9:20,18.65
5/22/20 9:30,19.16
5/22/20 9:40,19.21
5/22/20 9:50,19.91
5/22/20 10:00,20.7
5/22/20 10:10,21.27
5/22/20 10:20,21.67
5/22/20 10:30,21.79
5/22/20 10:40,22.04
5/22/20 10:50,22.18
5/22/20 11:00,22.37
5/22/20 11:10,22.72
5/22/20 11:20,22.91
5/22/20 11:30,23.17
5/22/20 11:40,23.31
5/22/20 11:50,23.38
5/22/20 12:00,23.6
5/22/20 12:10,24.01
5/22/20 12:20,24.11
5/22/20 12:30,24
5/22/20 12:40,23.81
5/22/20 12:50,23.65
5/22/20 13:00,23.58
5/22/20 13:10,23.87
5/22/20 13:20,23.78
5/22/20 13:30,23.53
5/22/20 13:40,23.17
5/22/20 13:50,23.36
5/22/20 14:00,23.48
5/22/20 14:10,23.59
5/22/20 14:20,23.7
5/22/20 14:30,23.94
5/22/20 14:40,23.97
5/22/20 14:50,23.97
5/22/20 15:00,23.81
5/22/20 15:10,23.68
5/22/20 15:20,23.76
5/22/20 15:30,23.38
5/22/20 15:40,23.09
5/22/20 15:50,22.62
5/22/20 16:00,21.44
5/22/20 16:10,20.54
5/22/20 16:20,20.2
5/22/20 16:30,20.16
5/22/20 16:40,19.55
5/22/20 16:50,18.9
5/22/20 17:00,18.62
5/22/20 17:10,18.21
5/22/20 17:20,18.35
5/22/20 17:30,18.45
5/22/20 17:40,18.43
5/22/20 17:50,18.31
5/22/20 18:00,18.25
5/22/20 18:10,18.11
5/22/20 18:20,17.99
5/22/20 18:30,17.86
5/22/20 18:40,17.75
5/22/20 18:50,17.54
5/22/20 19:00,17.46
5/22/20 19:10,17.31
5/22/20 19:20,17.19
5/22/20 19:30,17.05
5/22/20 19:40,16.85
5/22/20 19:50,16.71
5/22/20 20:00,16.69
5/22/20 20:10,16.59
5/22/20 20:20,16.36
5/22/20 20:30,16.27
5/22/20 20:40,16.34
5/22/20 20:50,16.35
5/22/20 21:00,16.35
5/22/20 21:10,16.26
5/22/20 21:20,16.18
5/22/20 21:30,16.04
5/22/20 21:40,15.91
5/22/20 21:50,15.91
5/22/20 22:00,16.02
5/22/20 22:10,15.92
5/22/20 22:20,15.68
5/22/20 22:30,15.58
5/22/20 22:40,15.44
5/22/20 22:50,15.4
5/22/20 23:00,15.38
5/22/20 23:10,15.31
5/22/20 23:20,15.16
5/22/20 23:30,15.2
5/22/20 23:40,15.12
5/22/20 23:50,15.01
5/23/20 0:00,14.97
5/23/20 0:10,15.02
5/23/20 0:20,15.08
5/23/20 0:30,15.14
5/23/20 0:40,15.13
5/23/20 0:50,15.09
5/23/20 1:00,15.06
5/23/20 1:10,15.07
5/23/20 1:20,15.07
5/23/20 1:30,15.07
5/23/20 1:40,15.09
5/23/20 1:50,15.06
5/23/20 2:00,15.07
5/23/20 2:10,15.04
5/23/20 2:20,15.03
5/23/20 2:30,15.01
5/23/20 2:40,14.96
5/23/20 2:50,14.91
5/23/20 3:00,15.1
5/23/20 3:10,15.2
5/23/20 3:20,15.16
5/23/20 3:30,15.08
5/23/20 3:40,15.01
5/23/20 3:50,14.93
5/23/20 4:00,14.8
5/23/20 4:10,14.6
5/23/20 4:20,14.36
5/23/20 4:30,14.11
5/23/20 4:40,13.78
5/23/20 4:50,13.36
5/23/20 5:00,12.88
5/23/20 5:10,12.6
5/23/20 5:20,12.54
5/23/20 5:30,12.42
5/23/20 5:40,12.2
5/23/20 5:50,12.02
5/23/20 6:00,11.95
5/23/20 6:10,11.87
5/23/20 6:20,11.87
5/23/20 6:30,11.98
5/23/20 6:40,12.14
5/23/20 6:50,12.34
5/23/20 7:00,12.46
5/23/20 7:10,12.54
5/23/20 7:20,12.56
5/23/20 7:30,12.68
5/23/20 7:40,12.85
5/23/20 7:50,13.2
5/23/20 8:00,13.32
5/23/20 8:10,13.45
5/23/20 8:20,14.02
5/23/20 8:30,14.65
5/23/20 8:40,15.16
5/23/20 8:50,15.53
5/23/20 9:00,15.78
5/23/20 9:10,15.42
5/23/20 9:20,15.14
5/23/20 9:30,15.2
5/23/20 9:40,15.27
5/23/20 9:50,15.28
5/23/20 10:00,15.47
5/23/20 10:10,15.34
5/23/20 10:20,15.23
5/23/20 10:30,15.22
5/23/20 10:40,15.33
5/23/20 10:50,15.4
5/23/20 11:00,15.32
5/23/20 11:10,15.44
5/23/20 11:20,15.55
5/23/20 11:30,15.63
5/23/20 11:40,15.48
5/23/20 11:50,15.34
5/23/20 12:00,15.28
5/23/20 12:10,15.18
5/23/20 12:20,14.9
5/23/20 12:30,13.43
5/23/20 12:40,12.64
5/23/20 12:50,12.54
5/23/20 13:00,12.47
5/23/20 13:10,12.53
5/23/20 13:20,12.62
5/23/20 13:30,12.68
5/23/20 13:40,12.7
5/23/20 13:50,12.59
5/23/20 14:00,12.48
5/23/20 14:10,12.61
5/23/20 14:20,12.71
5/23/20 14:30,12.8
5/23/20 14:40,12.88
5/23/20 14:50,12.82
5/23/20 15:00,12.85
5/23/20 15:10,13.03
5/23/20 15:20,13.29
5/23/20 15:30,13.56
5/23/20 15:40,13.83
5/23/20 15:50,14.2
5/23/20 16:00,14.1
5/23/20 16:10,14.16
5/23/20 16:20,14.15
5/23/20 16:30,14.21
5/23/20 16:40,14.13
5/23/20 16:50,14.43
5/23/20 17:00,14.43
5/23/20 17:10,14.21
5/23/20 17:20,14.07
5/23/20 17:30,13.92
5/23/20 17:40,13.86
5/23/20 17:50,13.76
5/23/20 18:00,13.57
5/23/20 18:10,13.44
5/23/20 18:20,13.36
5/23/20 18:30,13.33
5/23/20 18:40,13.18
5/23/20 18:50,13
5/23/20 19:00,12.85
5/23/20 19:10,12.73
5/23/20 19:20,12.62
5/23/20 19:30,12.49
5/23/20 19:40,12.33
5/23/20 19:50,12.23
5/23/20 20:00,12.1
5/23/20 20:10,11.92
5/23/20 20:20,11.78
5/23/20 20:30,11.66
5/23/20 20:40,11.53
5/23/20 20:50,11.38
5/23/20 21:00,11.23
5/23/20 21:10,11.05
5/23/20 21:20,10.96
5/23/20 21:30,10.8
5/23/20 21:40,10.64
5/23/20 21:50,10.49
5/23/20 22:00,10.45
5/23/20 22:10,10.4
5/23/20 22:20,10.35
5/23/20 22:30,10.35
5/23/20 22:40,10.53
5/23/20 22:50,10.66
5/23/20 23:00,10.74
5/23/20 23:10,10.57
5/23/20 23:20,10.46
5/23/20 23:30,10.36
5/23/20 23:40,10.43
5/23/20 23:50,10.55
5/24/20 0:00,10.34
5/24/20 0:10,10.06
5/24/20 0:20,9.86
5/24/20 0:30,9.67
5/24/20 0:40,9.69
5/24/20 0:50,9.51
5/24/20 1:00,9.5
5/24/20 1:10,9.53
5/24/20 1:20,9.53
5/24/20 1:30,9.28
5/24/20 1:40,9.25
5/24/20 1:50,9.19
5/24/20 2:00,9.15
5/24/20 2:10,9.07
5/24/20 2:20,9.03
5/24/20 2:30,8.96
5/24/20 2:40,8.87
5/24/20 2:50,8.69
5/24/20 3:00,8.53
5/24/20 3:10,8.48
5/24/20 3:20,8.3
5/24/20 3:30,8.1
5/24/20 3:40,7.82
5/24/20 3:50,7.64
5/24/20 4:00,7.63
5/24/20 4:10,7.64
5/24/20 4:20,7.51
5/24/20 4:30,7.39
5/24/20 4:40,7.43
5/24/20 4:50,7.56
5/24/20 5:00,7.61
5/24/20 5:10,7.57
5/24/20 5:20,7.47
5/24/20 5:30,7.52
5/24/20 5:40,7.75
5/24/20 5:50,8.45
5/24/20 6:00,9.16
5/24/20 6:10,9.98
5/24/20 6:20,10.52
5/24/20 6:30,10.43
5/24/20 6:40,10.63
5/24/20 6:50,11.57
5/24/20 7:00,12.14
5/24/20 7:10,12.33
5/24/20 7:20,11.98
5/24/20 7:30,12.01
5/24/20 7:40,12.46
5/24/20 7:50,12.96
5/24/20 8:00,13.23
5/24/20 8:10,13.2
5/24/20 8:20,13.33
5/24/20 8:30,13.51
5/24/20 8:40,13.16
5/24/20 8:50,13.93
5/24/20 9:00,14.15
5/24/20 9:10,13.57
5/24/20 9:20,13.17
5/24/20 9:30,13.31
5/24/20 9:40,13.81
5/24/20 9:50,13.99
5/24/20 10:00,14.23
5/24/20 10:10,14.41
5/24/20 10:20,14.66
5/24/20 10:30,15.02
5/24/20 10:40,15.24
5/24/20 10:50,14.55
5/24/20 11:00,14.68
5/24/20 11:10,14.64
5/24/20 11:20,14.33
5/24/20 11:30,14.57
5/24/20 11:40,15.23
5/24/20 11:50,15.6
5/24/20 12:00,15.77
5/24/20 12:10,15.34
5/24/20 12:20,15.2
5/24/20 12:30,14.9
5/24/20 12:40,15.49
5/24/20 12:50,16.11
5/24/20 13:00,16.64
5/24/20 13:10,16.09
5/24/20 13:20,15.82
5/24/20 13:30,15.93
5/24/20 13:40,15.66
5/24/20 13:50,15.83
5/24/20 14:00,15.47
5/24/20 14:10,15.48
5/24/20 14:20,16.32
5/24/20 14:30,16.55
5/24/20 14:40,16.65
5/24/20 14:50,16.55
5/24/20 15:00,16.65
5/24/20 15:10,16.36
5/24/20 15:20,16.42
5/24/20 15:30,15.86
5/24/20 15:40,15.67
5/24/20 15:50,15.63
5/24/20 16:00,15.48
5/24/20 16:10,15.16
5/24/20 16:20,15.05
5/24/20 16:30,15.08
5/24/20 16:40,15
5/24/20 16:50,14.86
5/24/20 17:00,14.78
5/24/20 17:10,14.84
5/24/20 17:20,14.77
5/24/20 17:30,14.58
5/24/20 17:40,14.42
5/24/20 17:50,14.37
5/24/20 18:00,14.3
5/24/20 18:10,14.3
5/24/20 18:20,14.23
5/24/20 18:30,14.14
5/24/20 18:40,13.96
5/24/20 18:50,13.85
5/24/20 19:00,13.69
5/24/20 19:10,13.48
5/24/20 19:20,13.33
5/24/20 19:30,13.25
5/24/20 19:40,13.09
5/24/20 19:50,12.89
5/24/20 20:00,12.64
5/24/20 20:10,12.38
5/24/20 20:20,12.18
5/24/20 20:30,11.78
5/24/20 20:40,11.35
5/24/20 20:50,11
5/24/20 21:00,10.85
5/24/20 21:10,10.82
5/24/20 21:20,10.66
5/24/20 21:30,10.51
5/24/20 21:40,10.43
5/24/20 21:50,10.42
5/24/20 22:00,10.49
5/24/20 22:10,10.63
5/24/20 22:20,10.67
5/24/20 22:30,10.77
5/24/20 22:40,10.8
5/24/20 22:50,10.84
5/24/20 23:00,10.87
5/24/20 23:10,10.89
5/24/20 23:20,10.93
5/24/20 23:30,10.95
5/24/20 23:40,11
5/24/20 23:50,11
5/25/20 0:00,11
5/25/20 0:10,11.01
5/25/20 0:20,11
5/25/20 0:30,11.01
5/25/20 0:40,11.03
5/25/20 0:50,11.04
5/25/20 1:00,10.97
5/25/20 1:10,10.84
5/25/20 1:20,10.66
5/25/20 1:30,10.55
5/25/20 1:40,10.54
5/25/20 1:50,10.54
5/25/20 2:00,10.49
5/25/20 2:10,10.39
5/25/20 2:20,10.34
5/25/20 2:30,10.25
5/25/20 2:40,10.21
5/25/20 2:50,10.15
5/25/20 3:00,10.13
5/25/20 3:10,10.2
5/25/20 3:20,10.2
5/25/20 3:30,10.19
5/25/20 3:40,10.15
5/25/20 3:50,10.14
5/25/20 4:00,10.15
5/25/20 4:10,10.14
5/25/20 4:20,10.16
5/25/20 4:30,10.22
5/25/20 4:40,10.29
5/25/20 4:50,10.36
5/25/20 5:00,10.35
5/25/20 5:10,10.35
5/25/20 5:20,10.4
5/25/20 5:30,10.5
5/25/20 5:40,10.61
5/25/20 5:50,10.71
5/25/20 6:00,10.99
5/25/20 6:10,10.97
5/25/20 6:20,10.81
5/25/20 6:30,10.86
5/25/20 6:40,10.96
5/25/20 6:50,11.1
5/25/20 7:00,11.2
5/25/20 7:10,11.51
5/25/20 7:20,12.04
5/25/20 7:30,12.1
5/25/20 7:40,12.13
5/25/20 7:50,11.75
5/25/20 8:00,11.83
5/25/20 8:10,13.01
5/25/20 8:20,13.52
5/25/20 8:30,14.02
5/25/20 8:40,14.16
5/25/20 8:50,14.33
5/25/20 9:00,14.77
5/25/20 9:10,14.95
5/25/20 9:20,14.89
5/25/20 9:30,14.38
5/25/20 9:40,15.02
5/25/20 9:50,14.81
5/25/20 10:00,14.02
5/25/20 10:10,14.04
5/25/20 10:20,14.29
5/25/20 10:30,14.48
5/25/20 10:40,14.54
5/25/20 10:50,14.77
